Term,ID,Source_Sheet,Source_DB,Gene
Lysosome,path:hsa04142,FA-Synthesis,kegg,NCOA7
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,NFKB1
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,NFKBIA
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,PTPN11
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,SOCS3
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,CPT1C
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,G6PC1
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,PCK1
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,ACSL1
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,LEP
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,POMC
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,PRKAG2
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,ADIPOQ
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,ACACB
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,PPARA
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,ADIPOR1
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,PRKCQ
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,LEPR
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,CAMKK2
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,NPY
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,RXRA
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,SLC2A1
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,CHUK
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,TNFRSF1B
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,AGRP
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,STAT3
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,MAPK8
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,AKT3
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,MTOR
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,TRAF2
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,IRS1
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,TNFRSF1A
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,CD36
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,PPARGC1A
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,TRADD
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,JAK2
Adipocytokine signaling pathway,path:hsa04920,FA-Synthesis,kegg,TNF
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,MAPK8
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,TNF
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,TNFRSF1A
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,SLC27A5
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,IKBKB
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,MTOR
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,RPS6KB1
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,INSR
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,IRS1
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PIK3CA
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,AKT3
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,GSK3B
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PRKCB
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,CD36
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,SLC2A4
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,TBC1D4
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,INS
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PTPA
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,IL6
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,STAT3
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,SOCS3
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,CPT1B
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,NFKBIA
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,NFKB1
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PPP1CA
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,GYS1
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,NOS3
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PTPN1
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PRKCZ
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,RPS6KA6
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,IRS2
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PRKCE
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,ACACB
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,MLXIP
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PPARGC1B
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,SREBF1
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,SLC2A2
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,FOXO1
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PCK1
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,G6PC1
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PPARGC1A
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PPARA
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,TRIB3
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,NR1H3
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PYGB
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,SLC2A1
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,GFPT1
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PDPK1
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PTEN
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,OGA
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,OGT
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,CRTC2
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,CREB3
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,PRKAG2
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,CPT1A
Insulin resistance,path:hsa04931,FA-Synthesis,kegg,AGT
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,ACADS
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,EHHADH
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,ECHS1
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,ACADM
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,ECI2
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,ACAT1
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,ACAA2
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,HADHA
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,ACADL
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,ADH1A
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,GCDH
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,CYP2U1
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,ACSL1
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,ACOX1
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,ACADVL
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,CPT1C
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,CPT2
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,ALDH2
Fatty acid degradation,path:hsa00071,FA-Oxidation,kegg,ACADSB
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,100509620...
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,GK
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,PCK1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,PLIN2
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,CD36
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,SLC27A5
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,FABP4
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,PPARA
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,RXRA
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,PPARD
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,PPARG
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,SCP2
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,ACAA1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,ACADM
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,ACADL
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,EHHADH
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,CPT2
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,CPT1C
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,ACSL1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,OLR1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,LPL
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,FABP3
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,CYP7A1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,SLC27A4
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,HMGCS1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,SORBS1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,MMP1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,ANGPTL4
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,ACOX1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,ILK
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,FABP1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,PDPK1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,APOA2
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,PLTP
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,ADIPOQ
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,SCD
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,FADS2
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,APOC3
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,CYP8B1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,NR1H3
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,CYP27A1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,APOA1
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,UBC
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,DBI
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,APOA5
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,ME3
PPAR signaling pathway,path:hsa03320,FA-Oxidation,kegg,UCP1
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,CREB3
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,PRKACA
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,MAPK14
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,GNAS
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,ADRB3
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,ATF2
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,FGF21
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,UCP1
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,PPARGC1A
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,ADCY1
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,PPARG
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,SIRT6
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,NPR1
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,PRKG1
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,KDM3B
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,ACTL6B
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,LIPE
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,PLIN1
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,CPT1C
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,ZNF516
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,KDM1A
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,RPS6KA6
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,TSC1
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,RHEB
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,MTOR
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,MLST8
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,RPTOR
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,AKT1S1
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,RPS6KB1
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,RPS6
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,FGFR1
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,KLB
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,FRS2
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,GRB2
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,SOS1
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,HRAS
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,PRDM16
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,CPT2
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,ACSL1
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,CNR1
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,PNPLA2
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,MGLL
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,MAP2K3
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,MAP3K5
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,PRKAG2
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,GCG
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,BMP8A
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,SLC25A29
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,NDUFC2-KCTD14...
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,ATP5PD
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,NPPA
Thermogenesis,path:hsa04714,FA-Oxidation,kegg,NPPB
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,NFKB1
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,NFKBIA
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,PTPN11
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,SOCS3
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,CPT1C
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,G6PC1
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,PCK1
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,ACSL1
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,LEP
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,POMC
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,PRKAG2
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,ADIPOQ
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,ACACB
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,PPARA
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,ADIPOR1
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,PRKCQ
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,LEPR
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,CAMKK2
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,NPY
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,RXRA
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,SLC2A1
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,CHUK
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,TNFRSF1B
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,AGRP
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,STAT3
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,MAPK8
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,AKT3
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,MTOR
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,TRAF2
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,IRS1
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,TNFRSF1A
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,CD36
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,PPARGC1A
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,TRADD
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,JAK2
Adipocytokine signaling pathway,path:hsa04920,FA-Oxidation,kegg,TNF
Fatty acid biosynthesis,path:hsa00061,FA-Oxidation,kegg,FASN
Fatty acid biosynthesis,path:hsa00061,FA-Oxidation,kegg,OLAH
Fatty acid biosynthesis,path:hsa00061,FA-Oxidation,kegg,OXSM
Fatty acid biosynthesis,path:hsa00061,FA-Oxidation,kegg,MCAT
Fatty acid biosynthesis,path:hsa00061,FA-Oxidation,kegg,ACACA
Fatty acid biosynthesis,path:hsa00061,FA-Oxidation,kegg,ACSL1
Fatty acid biosynthesis,path:hsa00061,FA-Oxidation,kegg,ACSF3
Fatty acid biosynthesis,path:hsa00061,FA-Oxidation,kegg,MECR
Fatty acid biosynthesis,path:hsa00061,FA-Oxidation,kegg,CBR4
Fatty acid biosynthesis,path:hsa00061,FA-Oxidation,kegg,HSD17B8
Fatty acid biosynthesis,path:hsa00061,FA-Oxidation,kegg,HTD2
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,BDH1
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,OXCT1
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,AACS
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,HMGCL
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,HMGCS1
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,ACAT1
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,EHHADH
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,ECHS1
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,ABAT
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,GAD1
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,ACADS
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,ALDH5A1
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,ACSM1
Butanoate metabolism,path:hsa00650,FA-Oxidation,kegg,L2HGDH
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,ACADS
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,ECHS1
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,HIBCH
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,MLYCD
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,ALDH6A1
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,ABAT
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,CARNS1
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,GAD1
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,GADL1
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,AOC2
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,ALDH2
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,UPB1
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,DPYS
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,DPYD
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,CNDP1
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,ALDH3A1
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,CNDP2
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,SMOX
beta-Alanine metabolism,path:hsa00410,FA-Oxidation,kegg,ACOX1
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,ALDH6A1
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,ACACA
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,MLYCD
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,ABAT
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,HIBCH
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,MCEE
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,PCCA...
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,ECHDC1
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,ACSS3
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,ACSS2
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,LDHAL6A
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,ECHS1
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,ACADS
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,MMUT
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,SUCLG2
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,DLD
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,BCKDHA
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,DBT
Propanoate metabolism,path:hsa00640,FA-Oxidation,kegg,ACOX1
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,SLC7A11
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,TP53
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,GPX4
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,VDAC2
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,GCLC
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,SLC3A2
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,TFRC
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,TF
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,CP
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,STEAP3
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,GSS
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,PCBP1
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,SLC40A1
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,PCBP2
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,FTH1
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,ATG7
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,SLC39A14
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,SLC11A2
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,MAP1LC3C
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,NCOA4
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,PRNP
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,HMOX1
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,CYBB
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,FTMT
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,SAT2
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,ACSL1
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,LPCAT3
Ferroptosis,path:hsa04216,FA-Oxidation,kegg,ALOX15
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,BCKDHA
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,DLD
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,ACAT1
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,HMGCS1
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,OXCT1
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,HMGCL
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,AUH
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,MCCC1
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,ECHS1
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,IVD
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,BCAT1
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,ACAA2
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,EHHADH
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,ACADSB
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,DBT
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,IL4I1
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,MMUT
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,MCEE
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,PCCA...
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,AOX1
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,ALDH2
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,ALDH6A1
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,ABAT
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,HIBADH
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,HIBCH
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,HSD17B10
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,ACADM
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,ACADS
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,ACAD8
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,ACSF3
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,AACS
"Valine, leucine and isoleucine degradation",path:hsa00280,FA-Oxidation,kegg,AGXT2
