Term,ID,Source_Sheet,Source_DB,Gene
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,ABCG5
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,ABCG5
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,ABCG8
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,ABCG8
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,ABCG8
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,ABCG8
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,ABCG8
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,AKT1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,AKT1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,AKT1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,AKT1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,AKT1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,AKT2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,AKT2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,AKT2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,AKT2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,AKT2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,ANGPTL8
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,ANGPTL8
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,ANGPTL8
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,ANGPTL8
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,ANGPTL8
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,CAP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,CAP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,CAP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,CAP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,CAP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,CBL
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,CBL
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,CBL
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,CBL
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,CBL
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,CBLB
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,CBLB
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,CBLB
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,CBLB
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,CBLB
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,CBLC
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,CBLC
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,CBLC
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,CBLC
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,CBLC
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,CRK
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,CRK
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,CRK
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,CRK
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,CRK
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,CYP2B6
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,CYP2B6
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,CYP2B6
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,CYP2B6
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,CYP2B6
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,CYP3A4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,CYP3A4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,CYP3A4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,CYP3A4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,CYP3A4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,CYP7A1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,CYP7A1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,CYP7A1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,CYP7A1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,CYP7A1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,DIO2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,DIO2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,DIO2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,DIO2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,DIO2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,EIF4E
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,EIF4E
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,EIF4E
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,EIF4E
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,EIF4E
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,EIF4EBP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,EIF4EBP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,EIF4EBP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,EIF4EBP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,EIF4EBP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,EXOC7
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,EXOC7
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,EXOC7
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,EXOC7
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,EXOC7
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,FASN
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,FASN
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,FASN
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,FASN
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,FASN
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,FBP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,FBP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,FBP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,FBP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,FBP1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,FLOT1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,FLOT1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,FLOT1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,FLOT1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,FLOT1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,FLOT2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,FLOT2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,FLOT2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,FLOT2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,FLOT2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,FOXO1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,FOXO1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,FOXO1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,FOXO1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,FOXO1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,FOXO3
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,FOXO3
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,FOXO3
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,FOXO3
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,FOXO3
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,G6PC
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,G6PC
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,G6PC
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,G6PC
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,G6PC
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,GSK3A
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,GSK3A
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,GSK3A
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,GSK3A
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,GSK3A
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,GSK3B
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,GSK3B
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,GSK3B
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,GSK3B
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,GSK3B
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,GYS1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,GYS1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,GYS1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,GYS1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,GYS1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,HRAS
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,HRAS
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,HRAS
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,HRAS
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,HRAS
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,INS
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,INS
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,INS
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,INS
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,INS
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,INSR
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,INSR
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,INSR
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,INSR
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,INSR
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,IRS1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,IRS1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,IRS1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,IRS1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,IRS1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,IRS2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,IRS2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,IRS2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,IRS2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,IRS2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,IRS4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,IRS4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,IRS4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,IRS4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,IRS4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,LPL
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,LPL
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,LPL
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,LPL
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,LPL
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,MAP2K1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,MAP2K1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,MAP2K1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,MAP2K1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,MAP2K1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,MAP2K2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,MAP2K2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,MAP2K2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,MAP2K2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,MAP2K2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,MAP2K3
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,MAP2K3
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,MAP2K3
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,MAP2K3
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,MAP2K3
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,MAP2K4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,MAP2K4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,MAP2K4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,MAP2K4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,MAP2K4
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,MAP2K5
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,MAP2K5
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,MAP2K5
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,MAP2K5
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,MAP2K5
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,MAP2K6
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,MAP2K6
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,MAP2K6
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,MAP2K6
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,MAP2K6
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,MAP2K7
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,MAP2K7
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,MAP2K7
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,MAP2K7
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,MAP2K7
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,MAP3K1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,MAP3K1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,MAP3K1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,MAP3K1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,MAP3K1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,MAP3K10
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,MAP3K10
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,MAP3K10
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,MAP3K10
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,MAP3K10
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,MAP3K11
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,MAP3K11
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,MAP3K11
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,MAP3K11
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,MAP3K11
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,MAP3K12
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,MAP3K12
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,FA-Synthesis,wikipathways,MAP3K12
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenesis,wikipathways,MAP3K12
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Glycogenolysis,wikipathways,MAP3K12
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Gluconeogenesis,wikipathways,MAP3K13
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,WP3915,Lactate-Shuttle,wikipathways,MAP3K13
